id,target
3918,0.170938
3919,0.460176
3920,0.240420
3921,0.158550
3922,0.316638
3923,0.251465
3924,0.314015
3925,0.421692
3926,0.391312
3927,0.283934
3928,0.269854
3929,0.458537
3930,0.210322
3931,0.133456
3932,0.406190
3933,0.266553
3934,0.293471
3935,0.446709
3936,0.192663
3937,0.309382
3938,0.398242
3939,0.270011
3940,0.288891
3941,0.203449
3942,0.312834
3943,0.483002
3944,0.369212
3945,0.532403
3946,0.296632
3947,0.372842
3948,0.309563
3949,0.354878
3950,0.296286
3951,0.213270
3952,0.453936
3953,0.305695
3954,0.378284
3955,0.184485
3956,0.301870
3957,0.301349
3958,0.396114
3959,0.380300
3960,0.198535
3961,0.377320
3962,0.379741
3963,0.295689
3964,0.165360
3965,0.227985
3966,0.318891
3967,0.333345
3968,0.388641
3969,0.211802
3970,0.452374
3971,0.127016
3972,0.246467
3973,0.356971
3974,0.222292
3975,0.374423
3976,0.266495
3977,0.368110
3978,0.254661
3979,0.253063
3980,0.395237
3981,0.189822
3982,0.335218
3983,0.400935
3984,0.393634
3985,0.634192
3986,0.264915
3987,0.198221
3988,0.404843
3989,0.459861
3990,0.393645
3991,0.266559
3992,0.151653
3993,0.218165
3994,0.256983
3995,0.763592
3996,0.350468
3997,0.512318
3998,0.368826
3999,0.353189
4000,0.507441
4001,0.278346
4002,0.166451
4003,0.392962
4004,0.255708
4005,0.253986
4006,0.119464
4007,0.431013
4008,0.303622
4009,0.354652
4010,0.304544
4011,0.355533
4012,0.248766
4013,0.264076
4014,0.196636
4015,0.319854
4016,0.188624
4017,0.234469
4018,0.480523
4019,0.532420
4020,0.393643
4021,0.169787
4022,0.289212
4023,0.293362
4024,0.242417
4025,0.247510
4026,0.127699
4027,0.357529
4028,0.387430
4029,0.226900
4030,0.402975
4031,0.262858
4032,0.230041
4033,0.242664
4034,0.316541
4035,0.353040
4036,0.327458
4037,0.236505
4038,0.577809
4039,0.439752
4040,0.378663
4041,0.144975
4042,0.579379
4043,0.227583
4044,0.253982
4045,0.394914
4046,0.407034
4047,0.287646
4048,0.260749
4049,0.370830
4050,0.264067
4051,0.298487
4052,0.730105
4053,0.419572
4054,0.284435
4055,0.352864
4056,0.317296
4057,0.561258
4058,0.262421
4059,0.284429
4060,0.554106
4061,0.181767
4062,0.572078
4063,0.408216
4064,0.146269
4065,0.274276
4066,0.307356
4067,0.331826
4068,0.377560
4069,0.397045
4070,0.356967
4071,0.336913
4072,0.196703
4073,0.395890
4074,0.238228
4075,0.286486
4076,0.304802
4077,0.356077
4078,0.319333
4079,0.344582
4080,0.222547
4081,0.255798
4082,0.527212
4083,0.338160
4084,0.139985
4085,0.321218
4086,0.550183
4087,0.649934
4088,0.235274
4089,0.350591
4090,0.373393
4091,0.253919
4092,0.241177
4093,0.463731
4094,0.325653
4095,0.299630
4096,0.296713
4097,0.341153
4098,0.393573
4099,0.262093
4100,0.460464
4101,0.318360
4102,0.472851
4103,0.519077
4104,0.245783
4105,0.388381
4106,0.338816
4107,0.288368
4108,0.208601
4109,0.204310
4110,0.230461
4111,0.431724
4112,0.484390
4113,0.451672
4114,0.346743
4115,0.330700
4116,0.238541
4117,0.427414
4118,0.201412
4119,0.396084
4120,0.178293
4121,0.263115
4122,0.419878
4123,0.325944
4124,0.552174
4125,0.329487
4126,0.319670
4127,0.366343
4128,0.430346
4129,0.318860
4130,0.267641
4131,0.266663
4132,0.150450
4133,0.188231
4134,0.306718
4135,0.400709
4136,0.270970
4137,0.419257
4138,0.383568
4139,0.231302
4140,0.202765
4141,0.279562
4142,0.367458
4143,0.507996
4144,0.475688
4145,0.348575
4146,0.184358
4147,0.202463
4148,0.312341
4149,0.329030
4150,0.284953
4151,0.341973
4152,0.119786
4153,0.194212
4154,0.143589
4155,0.370636
4156,0.470450
4157,0.260269
4158,0.322508
4159,0.335948
4160,0.310959
4161,0.779562
4162,0.259118
4163,0.248278
4164,0.226379
4165,0.635607
4166,0.218819
4167,0.345167
4168,0.610357
4169,0.471244
4170,0.120335
4171,0.226631
4172,0.315099
4173,0.291605
4174,0.287026
4175,0.467932
4176,0.369194
4177,0.230187
4178,0.337684
4179,0.354309
4180,0.321394
4181,0.150384
4182,0.508892
4183,0.314807
4184,0.327461
4185,0.582201
4186,0.269253
4187,0.457390
4188,0.318073
4189,0.489254
4190,0.580193
4191,0.459726
4192,0.343652
4193,0.279521
4194,0.571231
4195,0.259467
4196,0.270651
4197,0.243629
4198,0.448346
4199,0.344050
4200,0.239356
4201,0.293686
4202,0.298840
4203,0.246621
4204,0.484632
4205,0.334585
4206,0.587372
4207,0.187792
4208,0.281812
4209,0.375218
4210,0.455784
4211,0.390774
4212,0.284530
4213,0.242833
4214,0.350673
4215,0.361769
4216,0.274083
4217,0.426647
4218,0.345421
4219,0.178628
4220,0.126094
4221,0.234700
4222,0.565947
4223,0.268056
4224,0.380586
4225,0.205453
4226,0.209383
4227,0.438012
4228,0.384147
4229,0.437010
4230,0.282956
4231,0.202314
4232,0.158922
4233,0.432535
4234,0.357363
4235,0.269949
4236,0.668631
4237,0.555837
4238,0.787918
4239,0.271798
4240,0.616387
4241,0.352053
4242,0.316070
4243,0.221697
4244,0.621675
4245,0.253921
4246,0.181292
4247,0.271534
4248,0.354563
4249,0.502100
4250,0.286903
4251,0.369318
4252,0.462360
4253,0.372718
4254,0.230766
4255,0.210317
4256,0.412151
4257,0.293253
4258,0.342018
4259,0.194886
4260,0.221866
4261,0.410319
4262,0.356415
4263,0.327023
4264,0.532055
4265,0.289354
4266,0.401927
4267,0.126583
4268,0.237870
4269,0.231441
4270,0.257859
4271,0.244294
4272,0.307023
4273,0.257171
4274,0.350461
4275,0.269954
4276,0.477457
4277,0.227927
4278,0.189608
4279,0.188632
4280,0.301720
4281,0.175789
4282,0.131482
4283,0.334626
4284,0.222989
4285,0.199226
4286,0.213658
4287,0.221409
4288,0.390657
4289,0.208879
4290,0.136932
4291,0.648842
4292,0.299020
4293,0.165623
4294,0.191104
4295,0.289999
4296,0.356102
4297,0.289073
4298,0.175745
4299,0.213223
4300,0.377778
4301,0.442961
4302,0.197751
4303,0.379805
4304,0.221326
4305,0.332395
4306,0.280964
4307,0.308404
4308,0.407010
4309,0.316092
4310,0.474755
4311,0.239784
4312,0.388736
4313,0.306762
4314,0.375669
4315,0.395756
4316,0.333657
4317,0.339357
4318,0.287527
4319,0.271547
4320,0.234790
4321,0.658648
4322,0.173388
4323,0.379793
4324,0.359579
4325,0.261856
4326,0.310362
4327,0.323369
4328,0.319936
4329,0.279562
4330,0.290002
4331,0.163492
4332,0.370475
4333,0.221967
4334,0.236469
4335,0.288814
4336,0.348213
4337,0.365956
4338,0.274221
4339,0.178288
4340,0.182474
4341,0.381084
4342,0.372947
4343,0.299538
4344,0.284803
4345,0.235763
4346,0.169987
4347,0.281493
4348,0.219453
4349,0.213927
4350,0.317915
4351,0.267400
4352,0.430804
4353,0.292343
4354,0.519875
4355,0.389599
4356,0.202742
4357,0.518925
4358,0.315693
4359,0.581233
4360,0.398530
4361,0.233562
4362,0.273021
4363,0.328162
4364,0.266055
4365,0.221623
4366,0.339308
4367,0.240075
4368,0.401305
4369,0.200018
4370,0.224361
4371,0.386694
4372,0.312746
4373,0.267890
4374,0.244235
4375,0.284904
4376,0.326367
4377,0.259008
4378,0.171091
4379,0.265695
4380,0.374807
4381,0.809442
4382,0.306023
4383,0.357492
4384,0.265330
4385,0.343949
4386,0.335132
4387,0.669197
4388,0.445754
4389,0.292632
4390,0.396093
4391,0.304650
4392,0.352369
4393,0.361097
4394,0.310780
4395,0.307205
4396,0.266041
4397,0.214590
4398,0.604659
4399,0.146536
4400,0.586324
4401,0.373531
4402,0.260824
4403,0.382061
4404,0.455746
4405,0.377517
4406,0.304724
4407,0.340614
4408,0.583813
4409,0.158237
4410,0.302373
4411,0.570382
4412,0.362382
4413,0.573324
4414,0.354706
4415,0.333787
4416,0.295647
4417,0.130721
4418,0.417506
4419,0.310967
4420,0.621635
4421,0.190991
4422,0.405537
4423,0.086196
4424,0.358414
4425,0.697653
4426,0.436587
4427,0.220124
4428,0.405975
4429,0.283062
4430,0.362783
4431,0.361179
4432,0.220479
4433,0.510116
4434,0.318382
4435,0.368438
4436,0.330552
4437,0.263154
4438,0.583687
4439,0.389683
4440,0.236443
4441,0.226464
4442,0.276586
4443,0.211971
4444,0.518477
4445,0.379996
4446,0.341663
4447,0.250669
4448,0.145439
4449,0.372201
4450,0.386465
4451,0.445671
4452,0.403115
4453,0.150378
4454,0.281936
4455,0.539658
4456,0.279985
4457,0.371719
4458,0.343639
4459,0.267892
4460,0.234489
4461,0.418952
4462,0.432675
4463,0.491116
4464,0.300422
4465,0.230060
4466,0.326021
4467,0.268933
4468,0.260296
4469,0.339954
4470,0.640162
4471,0.341133
4472,0.325088
4473,0.715414
4474,0.400989
4475,0.584723
4476,0.286425
4477,0.507643
4478,0.288045
4479,0.206824
4480,0.485904
4481,0.153320
4482,0.249535
4483,0.554553
4484,0.358260
4485,0.624959
4486,0.180152
4487,0.241121
4488,0.349965
4489,0.290070
4490,0.525704
4491,0.387953
4492,0.556113
4493,0.270788
4494,0.283302
4495,0.345916
4496,0.125024
4497,0.366665
4498,0.357380
4499,0.407946
4500,0.510067
4501,0.196276
4502,0.451111
4503,0.276126
4504,0.244323
4505,0.289694
4506,0.139779
4507,0.411199
4508,0.211625
4509,0.211791
4510,0.175318
4511,0.595739
4512,0.565787
4513,0.270434
4514,0.244847
4515,0.247942
4516,0.383339
4517,0.241116
4518,0.236126
4519,0.619781
4520,0.380352
4521,0.174739
4522,0.237717
4523,0.254936
4524,0.341888
4525,0.424477
4526,0.336259
4527,0.229931
4528,0.513953
4529,0.420475
4530,0.154189
4531,0.327727
4532,0.372417
4533,0.277975
4534,0.523950
4535,0.256961
4536,0.341187
4537,0.379807
4538,0.230944
4539,0.191284
4540,0.175712
4541,0.371895
4542,0.255225
4543,0.243161
4544,0.398027
4545,0.404642
4546,0.226172
4547,0.362925
4548,0.168793
4549,0.386328
4550,0.343108
4551,0.320713
4552,0.224919
4553,0.558290
4554,0.484401
4555,0.377675
4556,0.185501
4557,0.140368
4558,0.368483
4559,0.411653
4560,0.309339
4561,0.251911
4562,0.298559
4563,0.351724
4564,0.396646
4565,0.315271
4566,0.389896
4567,0.321619
4568,0.352092
4569,0.242058
4570,0.264283
4571,0.359419
4572,0.251678
4573,0.164410
4574,0.292009
4575,0.272020
4576,0.404123
4577,0.254407
4578,0.281297
4579,0.518437
4580,0.318114
4581,0.295772
4582,0.227677
4583,0.436494
4584,0.095121
4585,0.278565
4586,0.316572
4587,0.176141
4588,0.308236
4589,0.242779
4590,0.157258
4591,0.194719
4592,0.302534
4593,0.256391
4594,0.265649
4595,0.301706
4596,0.272572
4597,0.299288
4598,0.469676
4599,0.746748
4600,0.284085
4601,0.183791
4602,0.178219
4603,0.259150
4604,0.318124
4605,0.238498
4606,0.242557
4607,0.330857
4608,0.345520
4609,0.161631
4610,0.414036
4611,0.404300
4612,0.382269
4613,0.271435
4614,0.317980
4615,0.276158
4616,0.263246
4617,0.417080
4618,0.293044
4619,0.240924
4620,0.402906
4621,0.306799
4622,0.279711
4623,0.267509
4624,0.249743
4625,0.174491
4626,0.208790
4627,0.259522
4628,0.385840
4629,0.302012
4630,0.575801
4631,0.472208
4632,0.212121
4633,0.235012
4634,0.248352
4635,0.317074
4636,0.221192
4637,0.398415
4638,0.283665
4639,0.515141
4640,0.342733
4641,0.345722
4642,0.474552
4643,0.419081
4644,0.187484
4645,0.149169
4646,0.406124
4647,0.305822
4648,0.240850
4649,0.323361
4650,0.294872
4651,0.384212
4652,0.552143
4653,0.134893
4654,0.234525
4655,0.177603
4656,0.511934
4657,0.358948
4658,0.367874
4659,0.618860
4660,0.304838
4661,0.308546
4662,0.601948
4663,0.284927
4664,0.169565
4665,0.250530
4666,0.290230
4667,0.565085
4668,0.266237
4669,0.215563
4670,0.271900
4671,0.303097
4672,0.387468
4673,0.164754
4674,0.385275
4675,0.161534
4676,0.401187
4677,0.255220
4678,0.134037
4679,0.388101
4680,0.302141
4681,0.357624
4682,0.329859
4683,0.286731
4684,0.260457
4685,0.587986
4686,0.302533
4687,0.294903
4688,0.400405
4689,0.407061
4690,0.293523
4691,0.297501
4692,0.183277
4693,0.236184
4694,0.226345
4695,0.402697
4696,0.361255
4697,0.261142
4698,0.281735
4699,0.336219
4700,0.339107
4701,0.122182
4702,0.284594
4703,0.197185
4704,0.353400
4705,0.260673
4706,0.405529
4707,0.414705
4708,0.137018
4709,0.240800
4710,0.354913
4711,0.417633
4712,0.698967
4713,0.288556
4714,0.187201
4715,0.507517
4716,0.262085
4717,0.355597
4718,0.338252
4719,0.270745
4720,0.274408
4721,0.200968
4722,0.296112
4723,0.089484
4724,0.347084
4725,0.409937
4726,0.283008
4727,0.392224
4728,0.348718
4729,0.309594
4730,0.224233
4731,0.285448
4732,0.713888
4733,0.183959
4734,0.257414
4735,0.690428
4736,0.350977
4737,0.236011
4738,0.179401
4739,0.279216
4740,0.281507
4741,0.395414
4742,0.323292
4743,0.548560
4744,0.326855
4745,0.354338
4746,0.680562
4747,0.229931
4748,0.516304
4749,0.109392
4750,0.279317
4751,0.303235
4752,0.514567
4753,0.237469
4754,0.324723
4755,0.406259
4756,0.310424
4757,0.419109
4758,0.383011
4759,0.290869
4760,0.281727
4761,0.419730
4762,0.500868
4763,0.171820
4764,0.207351
4765,0.337618
4766,0.319369
4767,0.228995
4768,0.350849
4769,0.218726
4770,0.133978
4771,0.235250
4772,0.212614
4773,0.452944
4774,0.261579
4775,0.477976
4776,0.283731
4777,0.336265
4778,0.413283
4779,0.448899
4780,0.379970
4781,0.302431
4782,0.211288
4783,0.403821
4784,0.441718
4785,0.561446
4786,0.294030
4787,0.356518
4788,0.213712
4789,0.173770
4790,0.397022
4791,0.337732
4792,0.577271
4793,0.283162
4794,0.218418
4795,0.432905
4796,0.320858
4797,0.233201
4798,0.377922
4799,0.376499
4800,0.664938
4801,0.564174
4802,0.251862
4803,0.197993
4804,0.371526
4805,0.732849
4806,0.354577
4807,0.152189
4808,0.262301
4809,0.589826
4810,0.631048
4811,0.134057
4812,0.585074
4813,0.600608
4814,0.193195
4815,0.231345
4816,0.292602
4817,0.345121
4818,0.327505
4819,0.196281
4820,0.348449
4821,0.315118
4822,0.342137
4823,0.136245
4824,0.211011
4825,0.335150
4826,0.568856
4827,0.291695
4828,0.339391
4829,0.269815
4830,0.375365
4831,0.216991
4832,0.437833
4833,0.197845
4834,0.385414
4835,0.265985
4836,0.480031
4837,0.206264
4838,0.193739
4839,0.220539
4840,0.406660
4841,0.566434
4842,0.153694
4843,0.195741
4844,0.253934
4845,0.219896
4846,0.363926
4847,0.248276
4848,0.428614
4849,0.306747
4850,0.243332
4851,0.317710
4852,0.291156
4853,0.224310
4854,0.244958
4855,0.391839
4856,0.321119
4857,0.310016
4858,0.204149
4859,0.671836
4860,0.337336
4861,0.270812
4862,0.289152
4863,0.306108
4864,0.176793
4865,0.851601
4866,0.216287
4867,0.376113
4868,0.417023
4869,0.646215
4870,0.371491
4871,0.297577
4872,0.234082
4873,0.174755
4874,0.330160
4875,0.388816
4876,0.275679
4877,0.300534
4878,0.537649
4879,0.230325
4880,0.268789
4881,0.259656
4882,0.282333
4883,0.521608
4884,0.327668
4885,0.386058
4886,0.263807
4887,0.545051
4888,0.230992
4889,0.307547
4890,0.364392
4891,0.260524
4892,0.238050
4893,0.256310
4894,0.324621
4895,0.233775
4896,0.332214
4897,0.349606
4898,0.185764
4899,0.399063
4900,0.231237
4901,0.360424
4902,0.398278
4903,0.363396
4904,0.189053
4905,0.563714
4906,0.676328
4907,0.421529
4908,0.305943
4909,0.335460
4910,0.489507
4911,0.435887
4912,0.252209
4913,0.340859
4914,0.219778
4915,0.379763
4916,0.166744
4917,0.492063
4918,0.474280
4919,0.219261
4920,0.333869
4921,0.245111
4922,0.331167
4923,0.269768
4924,0.241001
4925,0.661131
4926,0.200799
4927,0.406432
4928,0.247910
4929,0.151583
4930,0.334280
4931,0.296688
4932,0.160142
4933,0.344066
4934,0.335483
4935,0.207100
4936,0.517600
4937,0.370849
4938,0.389918
4939,0.404939
4940,0.243001
4941,0.195670
4942,0.207026
4943,0.339141
4944,0.212156
4945,0.259393
4946,0.378000
4947,0.394301
4948,0.336040
4949,0.333412
4950,0.255559
4951,0.455770
4952,0.360640
4953,0.341843
4954,0.278159
4955,0.280013
4956,0.368344
4957,0.415063
4958,0.568867
4959,0.376736
4960,0.394364
4961,0.378939
4962,0.298356
4963,0.443493
4964,0.455805
4965,0.295459
4966,0.272957
4967,0.313334
4968,0.310284
4969,0.303055
4970,0.288902
4971,0.245852
4972,0.368954
4973,0.187828
4974,0.346206
4975,0.180275
4976,0.371941
4977,0.400340
4978,0.293187
4979,0.213018
4980,0.451666
4981,0.344114
4982,0.234741
4983,0.309301
4984,0.286755
4985,0.348266
4986,0.656875
4987,0.322572
4988,0.231515
4989,0.400734
4990,0.634482
4991,0.400829
4992,0.210159
4993,0.855206
4994,0.196932
4995,0.359843
4996,0.344842
4997,0.215684
4998,0.360844
4999,0.467897
5000,0.276648
5001,0.119861
5002,0.323021
5003,0.212096
5004,0.143446
5005,0.465887
5006,0.385996
5007,0.226380
5008,0.399659
5009,0.448569
5010,0.229594
5011,0.331201
5012,0.258736
5013,0.335797
5014,0.418523
5015,0.324507
5016,0.194485
5017,0.327172
5018,0.521463
5019,0.369711
5020,0.202625
5021,0.264941
5022,0.320532
5023,0.383742
5024,0.346668
5025,0.253659
5026,0.295137
5027,0.185293
5028,0.174306
5029,0.250119
5030,0.265836
5031,0.318890
5032,0.492063
5033,0.281484
5034,0.346508
5035,0.561096
5036,0.550539
5037,0.364480
5038,0.278502
5039,0.189402
5040,0.591464
5041,0.402116
5042,0.293485
5043,0.309956
5044,0.296236
5045,0.406160
5046,0.292566
5047,0.427105
5048,0.516004
5049,0.186773
5050,0.368082
5051,0.395555
5052,0.355506
5053,0.162994
5054,0.271237
5055,0.189762
5056,0.191980
5057,0.314254
5058,0.353546
5059,0.333530
5060,0.230921
5061,0.326219
5062,0.391562
5063,0.293233
5064,0.397113
5065,0.194653
5066,0.312179
5067,0.402997
5068,0.257595
5069,0.678675
5070,0.362949
5071,0.510748
5072,0.168167
5073,0.248239
5074,0.628753
5075,0.308557
5076,0.426164
5077,0.472898
5078,0.250598
5079,0.386055
5080,0.504965
5081,0.323123
5082,0.371089
5083,0.165110
5084,0.241236
5085,0.418117
5086,0.397499
5087,0.207469
5088,0.418731
5089,0.246973
5090,0.322222
5091,0.210387
5092,0.289617
5093,0.210293
5094,0.325598
5095,0.283294
5096,0.414058
5097,0.398257
5098,0.175668
5099,0.338583
5100,0.299349
5101,0.258137
5102,0.332610
5103,0.245683
5104,0.322987
5105,0.621524
5106,0.179458
5107,0.283803
5108,0.566000
5109,0.199120
5110,0.407760
5111,0.240292
5112,0.221641
5113,0.329458
5114,0.297593
5115,0.206684
5116,0.264035
5117,0.266943
5118,0.497348
5119,0.343534
5120,0.280605
5121,0.380986
5122,0.181554
5123,0.519240
5124,0.218704
5125,0.279103
5126,0.315563
5127,0.140654
5128,0.237637
5129,0.265607
5130,0.217829
5131,0.235664
5132,0.268071
5133,0.202998
5134,0.468638
5135,0.378054
5136,0.277676
5137,0.365329
5138,0.326441
5139,0.255657
5140,0.393904
5141,0.211192
5142,0.367153
5143,0.216502
5144,0.317268
5145,0.405875
5146,0.379099
5147,0.214407
5148,0.344076
5149,0.249679
5150,0.227252
5151,0.215095
5152,0.213927
5153,0.318940
5154,0.361122
5155,0.362458
5156,0.261933
5157,0.245531
5158,0.549635
5159,0.390281
5160,0.268337
5161,0.327357
5162,0.581897
5163,0.218928
5164,0.549160
5165,0.600026
5166,0.431668
5167,0.342283
5168,0.216423
5169,0.348669
5170,0.867707
5171,0.256661
5172,0.553157
5173,0.477607
5174,0.389865
5175,0.566618
5176,0.352428
5177,0.499274
5178,0.303653
5179,0.238958
5180,0.293725
5181,0.191195
5182,0.369347
5183,0.278005
5184,0.322624
5185,0.356263
5186,0.308046
5187,0.449997
5188,0.569419
5189,0.212871
5190,0.480907
5191,0.266745
5192,0.695668
5193,0.318969
5194,0.264094
5195,0.185197
5196,0.293257
5197,0.597978
5198,0.248213
5199,0.737596
5200,0.323747
5201,0.272797
5202,0.315747
5203,0.327825
5204,0.274562
5205,0.320803
5206,0.272749
5207,0.288100
5208,0.337774
5209,0.347341
5210,0.369560
5211,0.171005
5212,0.338727
5213,0.450673
5214,0.325698
5215,0.159224
5216,0.366818
5217,0.294132
5218,0.414592
5219,0.214005
5220,0.251068
5221,0.272454
5222,0.325216
5223,0.290773
5224,0.354046
5225,0.216823
5226,0.227578
5227,0.508616
5228,0.373263
5229,0.596030
5230,0.259193
5231,0.577656
5232,0.380152
5233,0.205023
5234,0.352215
5235,0.223654
5236,0.473986
5237,0.560812
5238,0.298849
5239,0.645425
5240,0.369403
5241,0.608828
5242,0.375489
5243,0.209046
5244,0.312004
5245,0.303235
5246,0.343427
5247,0.148556
5248,0.260103
5249,0.202211
5250,0.316594
5251,0.336076
5252,0.298217
5253,0.576913
5254,0.391197
5255,0.155038
5256,0.306386
5257,0.245126
5258,0.685952
5259,0.320288
5260,0.170594
5261,0.331054
5262,0.385273
5263,0.380414
5264,0.238498
5265,0.327983
5266,0.491070
5267,0.243982
5268,0.220668
5269,0.206504
5270,0.329067
5271,0.221258
5272,0.185501
5273,0.204690
5274,0.265856
5275,0.263687
5276,0.701088
5277,0.597534
5278,0.306531
5279,0.635616
5280,0.290182
5281,0.291013
5282,0.328986
5283,0.311422
5284,0.692689
5285,0.155234
5286,0.331355
5287,0.608274
5288,0.363387
5289,0.293992
5290,0.290297
5291,0.277415
5292,0.193971
5293,0.533269
5294,0.286575
5295,0.412616
5296,0.269524
5297,0.383172
5298,0.314475
5299,0.219454
5300,0.386772
5301,0.382787
5302,0.290304
5303,0.411197
5304,0.378162
5305,0.298388
5306,0.640077
5307,0.413761
5308,0.205510
5309,0.379981
5310,0.311322
5311,0.266839
5312,0.308681
5313,0.159670
5314,0.411924
5315,0.520463
5316,0.160431
5317,0.355892
5318,0.415303
5319,0.220622
5320,0.399929
5321,0.391723
5322,0.233646
5323,0.417586
5324,0.627295
5325,0.355466
5326,0.309892
5327,0.393795
5328,0.252816
5329,0.655609
5330,0.553666
5331,0.492063
5332,0.218218
5333,0.541171
5334,0.255860
5335,0.275606
5336,0.247878
5337,0.324654
5338,0.185232
5339,0.272807
5340,0.399253
5341,0.269093
5342,0.163878
5343,0.250091
5344,0.297774
5345,0.237130
5346,0.191916
5347,0.289896
5348,0.393747
5349,0.440449
5350,0.486874
5351,0.309590
5352,0.195082
5353,0.273762
5354,0.348414
5355,0.364520
5356,0.426577
5357,0.406722
5358,0.595507
5359,0.271262
5360,0.206509
5361,0.310681
5362,0.322736
5363,0.271731
5364,0.321450
5365,0.266619
5366,0.403258
5367,0.671448
5368,0.543562
5369,0.281611
5370,0.358352
5371,0.492063
5372,0.350316
5373,0.568109
5374,0.172342
5375,0.366443
5376,0.188250
5377,0.217163
5378,0.494991
5379,0.272259
5380,0.358276
5381,0.221470
5382,0.230007
5383,0.387781
5384,0.342502
5385,0.328166
5386,0.192974
5387,0.196947
5388,0.568751
5389,0.409268
5390,0.225593
5391,0.211176
5392,0.492063
5393,0.229434
5394,0.207698
5395,0.305561
5396,0.355878
5397,0.278285
5398,0.147379
5399,0.454489
5400,0.203421
5401,0.278733
5402,0.317212
5403,0.264332
5404,0.726530
5405,0.186161
5406,0.217470
5407,0.171354
5408,0.329260
5409,0.392534
5410,0.206294
5411,0.266530
5412,0.159902
5413,0.430485
5414,0.383154
5415,0.352650
5416,0.325458
5417,0.492309
5418,0.255763
5419,0.355708
5420,0.229016
5421,0.331402
5422,0.323640
5423,0.245117
5424,0.380080
5425,0.192447
5426,0.378287
5427,0.338231
5428,0.399176
5429,0.332761
5430,0.296721
5431,0.371664
5432,0.354389
5433,0.361675
5434,0.228821
5435,0.186081
5436,0.188484
5437,0.212801
5438,0.610588
5439,0.231313
5440,0.230826
5441,0.185253
5442,0.541598
5443,0.368093
5444,0.264654
5445,0.229330
5446,0.288508
5447,0.181960
5448,0.578597
5449,0.223636
5450,0.353243
5451,0.697493
5452,0.161354
5453,0.310694
5454,0.208125
5455,0.488627
5456,0.256877
5457,0.529835
5458,0.139225
5459,0.291901
5460,0.286971
5461,0.151249
5462,0.347932
5463,0.484104
5464,0.158701
5465,0.158214
5466,0.291732
5467,0.388172
5468,0.304856
5469,0.337732
5470,0.503402
5471,0.219168
5472,0.254733
5473,0.214994
5474,0.311733
5475,0.262295
5476,0.285846
5477,0.412287
5478,0.347627
5479,0.408266
5480,0.359855
5481,0.351083
5482,0.494913
5483,0.444012
5484,0.577653
5485,0.343036
5486,0.263441
5487,0.202913
5488,0.381110
5489,0.299219
5490,0.223482
5491,0.332045
5492,0.319376
5493,0.349845
5494,0.321715
5495,0.191416
5496,0.288269
5497,0.367233
5498,0.418849
5499,0.159286
5500,0.625058
5501,0.307300
5502,0.326726
5503,0.218436
5504,0.767386
5505,0.313972
5506,0.221491
5507,0.170459
5508,0.323117
5509,0.184249
5510,0.381143
5511,0.159970
5512,0.379696
5513,0.169679
5514,0.278491
5515,0.245064
5516,0.304749
5517,0.250366
5518,0.252726
5519,0.166443
5520,0.577254
5521,0.289406
5522,0.443866
5523,0.128363
5524,0.304199
5525,0.248581
5526,0.202600
5527,0.377534
5528,0.216278
5529,0.626718
5530,0.358597
5531,0.208594
5532,0.419003
5533,0.489755
5534,0.504039
5535,0.357781
5536,0.409580
5537,0.205059
5538,0.407444
5539,0.422684
5540,0.771161
5541,0.198073
5542,0.380474
5543,0.181832
5544,0.344852
5545,0.420590
5546,0.086164
5547,0.412899
5548,0.164538
5549,0.209302
5550,0.348254
5551,0.234915
5552,0.455186
5553,0.357263
5554,0.385279
5555,0.249773
5556,0.791386
5557,0.156156
5558,0.663713
5559,0.264983
5560,0.388845
5561,0.211176
5562,0.245530
5563,0.187687
5564,0.173017
5565,0.272324
5566,0.497267
5567,0.295994
5568,0.309174
5569,0.390258
5570,0.542967
5571,0.205410
5572,0.397062
5573,0.183736
5574,0.848454
5575,0.170428
5576,0.556521
5577,0.163133
5578,0.412456
5579,0.212045
5580,0.331961
5581,0.352281
5582,0.247969
5583,0.538362
5584,0.709014
5585,0.279896
5586,0.234373
5587,0.329434
5588,0.241711
5589,0.396937
5590,0.345836
5591,0.301401
5592,0.372250
5593,0.354995
5594,0.343337
5595,0.311318
5596,0.206631
5597,0.345207
5598,0.572532
5599,0.386285
5600,0.356310
5601,0.302271
5602,0.379658
5603,0.589343
5604,0.237865
5605,0.259693
5606,0.413114
5607,0.328087
5608,0.336830
5609,0.328385
5610,0.261918
5611,0.545441
5612,0.255165
5613,0.347114
5614,0.228685
5615,0.180086
5616,0.214011
5617,0.312323
5618,0.398773
5619,0.307625
5620,0.354509
5621,0.263797
5622,0.680189
5623,0.180654
5624,0.294692
5625,0.318293
5626,0.223113
5627,0.231189
5628,0.334695
5629,0.280777
5630,0.256667
5631,0.304910
5632,0.461659
5633,0.285220
5634,0.460442
5635,0.319150
5636,0.268341
5637,0.453908
5638,0.526678
5639,0.420781
5640,0.273972
5641,0.257962
5642,0.442630
5643,0.270898
5644,0.241568
5645,0.354147
5646,0.328189
5647,0.388540
5648,0.330348
5649,0.182907
5650,0.340261
5651,0.340645
5652,0.231995
5653,0.294271
5654,0.355063
5655,0.293420
5656,0.384885
5657,0.313450
5658,0.294840
5659,0.216560
5660,0.631889
5661,0.457876
5662,0.315435
5663,0.593580
5664,0.720143
5665,0.254143
5666,0.302544
